Dateiname,Dateigröße,Datum,LRH,Nicht-LRH,Schlussfolgerung,Model
630819 — HCO Bulletin — How to Do an ARC Break Assessment  [B153-043].txt,11863,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
600421 — HCO Bulletin — Presession Processes  [B024-112].txt,10421,17-10-24 14:49,0.0779,0.9221,Wahrscheinlich Nicht-LRH,roberta-large
640531 — HCO Bulletin — ARC Break Assessment for Routine 6  [B066-007].txt,4465,17-10-24 14:49,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
690528 Issue 2 — HCO Bulletin — Dianetics and Results - Dianetic Counseling Groups  [B093-022].txt,4320,17-10-24 14:49,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-large
621108 — HCO Bulletin — Somatics - How to Tell Terminals and Opposition Terminals  [B002-082].txt,13154,17-10-24 14:49,0.1385,0.8615,Wahrscheinlich Nicht-LRH,roberta-large
"640912 — HCO Bulletin — Clay Table, More Goofs  [B040-033].txt",2966,17-10-24 14:49,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-large
620830 — HCO Bulletin — Missed Withhold Handling  [B160-023].txt,5438,17-10-24 14:49,0.9804,0.0196,Wahrscheinlich LRH,roberta-large
680531 Issue 2 — HCO Bulletin — Re - Sec Checking  [B008-019].txt,1403,17-10-24 14:49,0.2356,0.7644,Wahrscheinlich Nicht-LRH,roberta-large
"710427 — HCO Bulletin — Education, Definition Of  [B077-005].txt",2251,17-10-24 14:49,0.0196,0.9804,Wahrscheinlich Nicht-LRH,roberta-large
711212 Issue 10 — HCO Bulletin — Cramming Expertise  [B048-031].txt,3174,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
"630304 — HCO Bulletin — Routine 2-10, 2-12, 2-12A  [B003-009].txt",1691,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
610513 — HCO Bulletin — Assessing for SOP Goals - Improved  [B028-026].txt,7640,17-10-24 14:49,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
600228 — HCO Bulletin — CCH Training  [B139-047].txt,1130,17-10-24 14:49,0.1895,0.8105,Wahrscheinlich Nicht-LRH,roberta-large
700625 Issue 2 — HCO Bulletin — Glossary of CS Terms  [B078-012].txt,4020,17-10-24 14:49,0.0003,0.9997,Wahrscheinlich Nicht-LRH,roberta-large
611006 — HCO Bulletin — Training of Staff Auditors  [B001-080].txt,5218,17-10-24 14:49,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
680531 Issue 2 — HCO Bulletin — Re - Sec Checking  [B041-050].txt,1403,17-10-24 14:49,0.1745,0.8255,Wahrscheinlich Nicht-LRH,roberta-large
720327 Issue 3RA — HCO Bulletin Attachment — Auditor Correction List - Additional Actions Required  [B096-016].txt,839,17-10-24 14:49,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-large
"840607 — HCO Bulletin — Prior Confusion - New Tech Breakthrough, The  [B057-058].txt",4146,17-10-24 14:49,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
600223 — HCO Bulletin — Letter of Appreciation  [B027-016].txt,967,17-10-24 14:49,0.9995,0.0005,Wahrscheinlich LRH,roberta-large
640320 — HCO Bulletin — Scientology VI - Goals That Don't Exist as Actual Goals  [B168-006].txt,4514,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
601222 — HCO Bulletin — HAS Co-Audit Resumed  [B027-093].txt,1325,17-10-24 14:49,0.0023,0.9977,Wahrscheinlich Nicht-LRH,roberta-large
800503 — HCO Bulletin — PC Indicators  [B058-039].txt,8183,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
801118 — HCO Bulletin — Auditor Correction List - Word List  [B056-058].txt,3628,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
590921 — HCO Bulletin — Two Paper Tricks  [B084-003].txt,4048,17-10-24 14:49,0.5131,0.4869,Nicht eindeutig,roberta-large
611116 — HCO Bulletin — Sec Checking  [B001-096].txt,4319,17-10-24 14:49,0.0003,0.9997,Wahrscheinlich Nicht-LRH,roberta-large
680524 — HCO Bulletin — Coaching  [B041-048].txt,6143,17-10-24 14:49,0.0058,0.9942,Wahrscheinlich Nicht-LRH,roberta-large
640423 — HCO Bulletin — Scientology III - Auditing by Lists  [B147-002].txt,3244,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
711201 Issue 4 — HCO Bulletin — Effort Processing  [B047-023].txt,3618,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
690528 Issue 2 — HCO Bulletin — Dianetics and Results - Dianetic Counseling Groups  [B159-033].txt,4359,17-10-24 14:49,0.0022,0.9978,Wahrscheinlich Nicht-LRH,roberta-large
710621 Issue 3 — HCO Bulletin — Training Drills Modernized  [B011-089].txt,16803,17-10-24 14:49,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
681101 — HCO Bulletin — High TA  [B008-075].txt,2296,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
"680109 — HCO Bulletin — List L4A for Assessment of All Listing Errors, S & Ds, Remedy A, Remedy B, etc  [B158-002].txt",4786,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
"600202 — HCO Bulletin — Co-Audit Team, The  [B139-036].txt",5564,17-10-24 14:49,0.5223,0.4777,Nicht eindeutig,roberta-large
710404 — HCO Bulletin — Use of Quad Dianetics  [B053-003].txt,5287,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
611123 — HCO Bulletin — Auxiliary Prehav 3D Scale  [B161-027].txt,3870,17-10-24 14:49,0.0014,0.9986,Wahrscheinlich Nicht-LRH,roberta-large
600528 — HCO Bulletin — By Their Actions...  [B024-146].txt,2013,17-10-24 14:49,0.9713,0.0287,Wahrscheinlich LRH,roberta-large
710603 — HCO Bulletin — High and Low TA Breakthrough  [B044-071].txt,8993,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
"580206 — HCO Bulletin — HGC Clear Procedure Outline of February 6, AD8  [B022-016].txt",2358,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
700129 — HCO Bulletin — Null Lists In Dianetics  [B043-014].txt,3100,17-10-24 14:49,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
690417 Issue 2 — HCO Bulletin — Dianetic Case Failures  [B042-028].txt,2378,17-10-24 14:49,0.0022,0.9978,Wahrscheinlich Nicht-LRH,roberta-large
"750325 — HCO Bulletin — Diet, Theory of a Natural Diet  [B053-024].txt",5429,17-10-24 14:49,0.9965,0.0035,Wahrscheinlich LRH,roberta-large
700329 — HCO Bulletin — Auditing and Ethics  [B010-032].txt,514,17-10-24 14:49,0.0134,0.9866,Wahrscheinlich Nicht-LRH,roberta-large
600119 — HCO Bulletin — Tapes for Sale  [B027-007].txt,482,17-10-24 14:49,0.9998,0.0002,Wahrscheinlich LRH,roberta-large
710727 — HCO Bulletin — EP of Word Clearing  [B045-018].txt,2852,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
710628 — HCO Bulletin — Metered Word Clearing in the Course Room  [B011-097].txt,1599,17-10-24 14:49,0.9957,0.0043,Wahrscheinlich LRH,roberta-large
"721112-1 — HCO Bulletin — Registrar Salesmanship Drills, Amendment  [B096-027].txt",1011,17-10-24 14:49,0.0759,0.9241,Wahrscheinlich Nicht-LRH,roberta-large
"681204 — HCO Bulletin — Release, Rehabilitation Of  [B070-020].txt",1638,17-10-24 14:49,0.0018,0.9982,Wahrscheinlich Nicht-LRH,roberta-large
"600212 — HCO Bulletin — Correction to HCO Bulletin of January 27, 1960 - Dissemination Training Drill  [B024-045].txt",637,17-10-24 14:49,0.8133,0.1867,Wahrscheinlich LRH,roberta-large
620522 — HCO Bulletin — Model Session Change  [B002-028].txt,571,17-10-24 14:49,0.9984,0.0016,Wahrscheinlich LRH,roberta-large
590203 — HCO Bulletin — Flattening a Process  [B133-008].txt,375,17-10-24 14:49,0.1174,0.8826,Wahrscheinlich Nicht-LRH,roberta-large
690710 — HCO Bulletin — Stenographic Auditing  [B075-060].txt,1902,17-10-24 14:49,0.9999,0.0001,Wahrscheinlich LRH,roberta-large
700608 — HCO Bulletin — Low TA Handling  [B010-053].txt,2231,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
571207 — HCO Bulletin — HGC Procedure  [B021-076].txt,3933,17-10-24 14:49,0.0018,0.9982,Wahrscheinlich Nicht-LRH,roberta-large
601021 — HCO Bulletin — Notice to Book Administrators  [B024-214].txt,3096,17-10-24 14:49,0.9995,0.0005,Wahrscheinlich LRH,roberta-large
740717 — HCO Bulletin — Expanded Dianetic Case B  [B052-026].txt,1995,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
681003 — HCO Bulletin — New Rudiments Questions  [B041-083].txt,1087,17-10-24 14:49,0.0067,0.9933,Wahrscheinlich Nicht-LRH,roberta-large
600913 — HCO Bulletin — Financial Management  [B024-186].txt,2810,17-10-24 14:49,0.9992,0.0008,Wahrscheinlich LRH,roberta-large
690722 — HCO Bulletin — Important - Auditing Speed  [B009-130].txt,2510,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
610406 — HCO Bulletin — SOP Goals - Goals Assessment Problems Sorted Out  [B037-021].txt,3520,17-10-24 14:49,0.0011,0.9989,Wahrscheinlich Nicht-LRH,roberta-large
800623 Issue 2R — HCO Bulletin — Word Clearing Correction List Words  [B059-009].txt,2838,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
621006 — HCO Bulletin — What an Auditor Is  [B002-071].txt,4531,17-10-24 14:49,0.9256,0.0744,Wahrscheinlich LRH,roberta-large
640710 — HCO Bulletin — Overts - Order of Effectiveness in Processing  [B040-021].txt,7769,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
581231 — HCO Bulletin — ACC Clear Procedure Change  [B022-106].txt,309,17-10-24 14:49,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-large
600503 — HCO Bulletin — Calling All Auditors  [B027-040].txt,4225,17-10-24 14:49,0.6314,0.3686,Wahrscheinlich LRH,roberta-large
711213 — HCO Bulletin — Corrects Drill TR1000-85 & 86 in Level I Drills - HCOB 9 October 71 Series 3  [B011-268].txt,612,17-10-24 14:49,0.0986,0.9014,Wahrscheinlich Nicht-LRH,roberta-large
780925 Issue 1 — HCO Bulletin — Quad Commands for Int Buttons  [B102-025].txt,6815,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
610627 — HCO Bulletin — Routine 1  [B001-060].txt,1807,17-10-24 14:49,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-large
611130 — HCO Bulletin — ARC Process 1961  [B001-101].txt,2693,17-10-24 14:49,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
630114 — HCO Bulletin — Definition of Release  [B003-004].txt,518,17-10-24 14:49,0.9701,0.0299,Wahrscheinlich LRH,roberta-large
720409 Issue 04 — HCO Bulletin — Clearing List Words in Scientology - Word Clearing Correction List  [B049-010].txt,1437,17-10-24 14:49,0.4743,0.5257,Nicht eindeutig,roberta-large
710108 — HCO Bulletin — Auditing CS-1 for Dianetics and Scientology  [B142-007].txt,7038,17-10-24 14:49,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
"630624 — HCO Bulletin — Routine 3 - Engram Running by Chains, Bulletin 3  [B153-025].txt",13135,17-10-24 14:49,0.0145,0.9855,Wahrscheinlich Nicht-LRH,roberta-large
800917 Issue 2 — HCO Bulletin — Green Form Word List  [B082-008].txt,3299,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
710406 — HCO Bulletin — Non-FN Cases  [B078-033].txt,6188,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
630701 — HCO Bulletin — Assessment by R3R Preliminary Step (Taken from HCOB 1 July 64 - Routine 3R - Bulletin 4 - Preliminary Step)  [B039-023].txt,3499,17-10-24 14:49,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-large
560820 — HCO Bulletin — HGC Procedure of Aug 20  [B033-014].txt,4753,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
XXXXXX — HCO Bulletin Attachment — Master Personnel Programming Tally Sheet  [B011-208].txt,2501,17-10-24 14:49,0.0010,0.9990,Wahrscheinlich Nicht-LRH,roberta-large
800515 — HCO Bulletin Attachment — Non-Metered Co-Audit - Auditor's Report Form  [B056-016].txt,170,17-10-24 14:49,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-large
710314 — HCO Bulletin — FN Everything  [B011-025].txt,4449,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
650305 — HCO Bulletin — Book of Case Remedies - Application of Tech  [B148-001].txt,3169,17-10-24 14:49,0.9848,0.0152,Wahrscheinlich LRH,roberta-large
651227 — HCO Bulletin — Vitamins  [B067-022].txt,6528,17-10-24 14:49,0.9994,0.0006,Wahrscheinlich LRH,roberta-large
711026 Issue 2 — HCO Bulletin — HQS Course - How to Run  [B011-217].txt,10671,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
690525 — HCO Bulletin — High TA Assessment  [B075-051].txt,2778,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
"600727 — HCO Bulletin — Bulletin Check List (WE July 23, 1960)  [B024-171].txt",1896,17-10-24 14:49,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-large
"601228 — HCO Bulletin — Bulletin Check List (WE December 24, 1960)  [B024-236].txt",1651,17-10-24 14:49,0.3601,0.6399,Wahrscheinlich Nicht-LRH,roberta-large
600124 — HCO Bulletin — OT Procedure  [B141-006].txt,1643,17-10-24 14:49,0.9999,0.0001,Wahrscheinlich LRH,roberta-large
690717 Issue 2 — HCO Bulletin — Flagrant Auditing Errors  [B075-064].txt,4142,17-10-24 14:49,0.0010,0.9990,Wahrscheinlich Nicht-LRH,roberta-large
590703 — HCO Bulletin — General Information  [B113-006].txt,2330,17-10-24 14:49,1.0000,0.0000,Wahrscheinlich LRH,roberta-large
690507 Issue 3 — HCO Bulletin — Dianetics - Extracts from Early Bulletins  [B159-020].txt,18230,17-10-24 14:49,0.9826,0.0174,Wahrscheinlich LRH,roberta-large
630417 — HCO Bulletin — R3M2 - Re-Do Goals Found on this Pattern - A Complete GPM Pattern - (Replaces all former Line Plots)  [B153-009].txt,6252,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
630705 — HCO Bulletin — ARC Break Assessments  [B030-005].txt,9305,17-10-24 14:49,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
600803 — HCO Bulletin — Calling All Auditors  [B140-017].txt,4673,17-10-24 14:49,0.4273,0.5727,Wahrscheinlich Nicht-LRH,roberta-large
780621R — HCO Bulletin — New Era Dianetics  [B102-005].txt,4232,17-10-24 14:49,0.9995,0.0005,Wahrscheinlich LRH,roberta-large
591013 — HCO Bulletin — DEI Expanded Scale (with a Note on Salesmen)  [B071-035].txt,4133,17-10-24 14:49,0.0030,0.9970,Wahrscheinlich Nicht-LRH,roberta-large
"590702 — HCO Bulletin — Correction to Point 1 of HCO Bulletin Dated June 29, 1959 Referring to Communication Processes Being Run on the HGC  [B023-108].txt",530,17-10-24 14:49,0.0543,0.9457,Wahrscheinlich Nicht-LRH,roberta-large
"580408 Issue 2 — HCO Bulletin — Pair of Processes, A  [B084-027].txt",1511,17-10-24 14:49,0.0003,0.9997,Wahrscheinlich Nicht-LRH,roberta-large
591223 — HCO Bulletin — Responsibility  [B026-023].txt,4310,17-10-24 14:49,0.9892,0.0108,Wahrscheinlich LRH,roberta-large
581228 — HCO Bulletin — Short Sessioning  [B034-097].txt,3712,17-10-24 14:49,0.0003,0.9997,Wahrscheinlich Nicht-LRH,roberta-large
690507 Issue 7 — HCO Bulletin — Dianetic Course Study Drills  [B159-021].txt,4480,17-10-24 14:49,0.0629,0.9371,Wahrscheinlich Nicht-LRH,roberta-large
610302 — HCO Bulletin — Formula 20  [B154-002].txt,750,17-10-24 14:49,0.9993,0.0007,Wahrscheinlich LRH,roberta-large
590625 — HCO Bulletin — Magazine Articles  [B035-067].txt,1692,17-10-24 14:49,0.9999,0.0001,Wahrscheinlich LRH,roberta-large
"600906 — HCO Bulletin — Bulletin Check List (WE September 3, 1960)  [B036-131].txt",1584,17-10-24 14:49,0.9691,0.0309,Wahrscheinlich LRH,roberta-large
780913 — HCO Bulletin — R3RA Engram Running by Chains and Narrative R3RA - An Additional Difference  [B102-018].txt,4744,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
721228RA — HCO Bulletin — Auditor's Rights Addition - Revised  [B096-030].txt,2984,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
"591005 — HCO Bulletin — Portrait of Ron, A  [B023-206].txt",1138,17-10-24 14:49,0.9999,0.0001,Wahrscheinlich LRH,roberta-large
580912 Issue 2 — HCO Bulletin — Havingness - New Commands  [B071-014].txt,748,17-10-24 14:49,0.0169,0.9831,Wahrscheinlich Nicht-LRH,roberta-large
640423 — HCO Bulletin — Scientology III - Auditing by Lists  [B004-012].txt,3262,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
600727 — HCO Bulletin — Double Action Cycles  [B027-060].txt,4611,17-10-24 14:49,0.9972,0.0028,Wahrscheinlich LRH,roberta-large
780715R — HCO Bulletin — Scientology Auditing CS-1  [B174-008].txt,11445,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
590907 — HCO Bulletin — When Is a Process Flat  [B035-111].txt,964,17-10-24 14:49,0.1866,0.8134,Wahrscheinlich Nicht-LRH,roberta-large
"631017 — HCO Bulletin — R-2C Slow Assessment by Dynamics - Directions for Use of HCO Technical Form of October 17, AD13  [B004-001].txt",4173,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
"600309 — HCO Bulletin — Expansion of OT-3A Procedure, Step Two - HGC Allowed Processes  [B141-016].txt",5709,17-10-24 14:49,0.0030,0.9970,Wahrscheinlich Nicht-LRH,roberta-large
600108 — HCO Bulletin — OT Procedure for HCS-BScn Courses  [B036-005].txt,6700,17-10-24 14:49,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
710820 Issue 1 — HCO Bulletin — HAS Specialist Auditing Program  [B011-136].txt,2292,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
870827 — HCO Bulletin — Critics of Scientology  [B109-008].txt,5576,17-10-24 14:49,0.1323,0.8677,Wahrscheinlich Nicht-LRH,roberta-large
600929 — HCO Bulletin — Havingness and Duplication  [B114-032].txt,3490,17-10-24 14:49,0.9995,0.0005,Wahrscheinlich LRH,roberta-large
600121 — HCO Bulletin — Success in Australia  [B024-018].txt,648,17-10-24 14:49,0.9997,0.0003,Wahrscheinlich LRH,roberta-large
720327 Issue 2R — HCO Bulletin Attachment — Course Supervisor Correction Form - Additional Actions Required  [B082-062].txt,613,17-10-24 14:49,0.9959,0.0041,Wahrscheinlich LRH,roberta-large
600401 — HCO Bulletin — Route to Success in Scientology  [B027-028].txt,6824,17-10-24 14:49,0.9970,0.0030,Wahrscheinlich LRH,roberta-large
"630309 — HCO Bulletin — Routine 2 and 3M - Correction to 3M Steps 13, 14  [B063-007].txt",6202,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
620721 — HCO Bulletin — Instant Reads  [B038-045].txt,1322,17-10-24 14:49,0.9997,0.0003,Wahrscheinlich LRH,roberta-large
600616 — HCO Bulletin — Calling All Auditors about Help  [B036-102].txt,3890,17-10-24 14:49,0.0210,0.9790,Wahrscheinlich Nicht-LRH,roberta-large
"600429 — HCO Bulletin — Scientific Treatment of the Insane, The  [B141-022].txt",5814,17-10-24 14:49,0.9998,0.0002,Wahrscheinlich LRH,roberta-large
601222 — HCO Bulletin — HAS Co-Audit Resumed  [B140-056].txt,1325,17-10-24 14:49,0.0038,0.9962,Wahrscheinlich Nicht-LRH,roberta-large
600721 — HCO Bulletin — Some Help Terminals  [B114-027].txt,4783,17-10-24 14:49,0.0364,0.9636,Wahrscheinlich Nicht-LRH,roberta-large
731124RC — HCO Bulletin — Hi-Lo TA Assessment CS - (CS Series 53 - Short Form)  [B097-017].txt,6915,17-10-24 14:49,0.0003,0.9997,Wahrscheinlich Nicht-LRH,roberta-large
591029 — HCO Bulletin — Communication Process and Havingness  [B035-164].txt,1817,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
"711110 — HCO Bulletin — Tapes, How to Use  [B011-225].txt",9748,17-10-24 14:49,0.3675,0.6325,Wahrscheinlich Nicht-LRH,roberta-large
711009 Issue 4 — HCO Bulletin — Drills Course for Auditors - Level II Drills  [B046-013].txt,43976,17-10-24 14:49,0.0003,0.9997,Wahrscheinlich Nicht-LRH,roberta-large
"640724 — HCO Bulletin — TA Counters, Use Of  [B004-023].txt",6158,17-10-24 14:49,0.0003,0.9997,Wahrscheinlich Nicht-LRH,roberta-large
"680901 — HCO Bulletin — Summary of How to Write an Auditor's Report, Worksheets and Summary Report, with Some Additional Information  [B008-040].txt",3758,17-10-24 14:49,0.0012,0.9988,Wahrscheinlich Nicht-LRH,roberta-large
690125 — HCO Bulletin — Targets and Computers  [B055-008].txt,562,17-10-24 14:49,0.2605,0.7395,Wahrscheinlich Nicht-LRH,roberta-large
820325 — HCO Bulletin — Objectives Not Biting  [B064-010].txt,6366,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
720213 Issue 2 — HCO Bulletin — PTS RD Additional LRH Data  [B012-025].txt,3783,17-10-24 14:49,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
