Dateiname,Dateigröße,Datum,LRH,Nicht-LRH,Schlussfolgerung,Model
690108 — HCO Bulletin — Drugs and ''Insanity'' - Non Compliance and Alter-Is  [B075-001].txt,7473,16-10-24 22:04,0.0018,0.9982,Wahrscheinlich Nicht-LRH,roberta-base
600324 — HCO Bulletin — Goals in the Rudiments  [B139-054].txt,9237,16-10-24 22:04,0.0011,0.9989,Wahrscheinlich Nicht-LRH,roberta-base
620802 — HCO Bulletin — CCH Answers  [B029-027].txt,1152,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
600519 — HCO Bulletin — How Help Became Betrayal  [B036-089].txt,5223,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
720327 Issue 5 — HCO Bulletin — Executive Correction List  [B048-051].txt,8025,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
720403 Issue 2 — HCO Bulletin — Re - Study Series-5  [B049-004].txt,440,16-10-24 22:04,0.0050,0.9950,Wahrscheinlich Nicht-LRH,roberta-base
590805 — HCO Bulletin — HGC Processes  [B023-126].txt,1391,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
"711110R — HCO Bulletin — Tapes, How to Use  [B124-005].txt",9855,16-10-24 22:04,0.0849,0.9151,Wahrscheinlich Nicht-LRH,roberta-base
"721211R — HCO Bulletin — Tech and Ethics of Integrity Processing, The  [B013-004].txt",7186,16-10-24 22:04,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-base
690610 — HCO Bulletin — Language Dictionaries and Translations - Application of Study Data  [B042-092].txt,2012,16-10-24 22:04,0.1095,0.8905,Wahrscheinlich Nicht-LRH,roberta-base
701210 Issue 1R — HCO Bulletin — Clay Table Work in Training  [B055-017].txt,8921,16-10-24 22:04,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
720416R — HCO Bulletin — PTS RD Correction List  [B061-031].txt,4639,16-10-24 22:04,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-base
"591020 — HCO Bulletin — Experimental Process, An  [B026-010].txt",2381,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
820810 — HCO Bulletin — OT Maxims  [B064-025].txt,1921,16-10-24 22:04,0.0012,0.9988,Wahrscheinlich Nicht-LRH,roberta-base
710616 Issue 2 — HCO Bulletin — Advanced E-Meter Drills  [B011-081].txt,3984,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
"600107 — HCO Bulletin — Unmoving Case, The  [B036-004].txt",4737,16-10-24 22:04,0.0029,0.9971,Wahrscheinlich Nicht-LRH,roberta-base
801006 Issue 2 — HCO Bulletin — Supervisor Confessional List  [B082-050].txt,5977,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
710624 — HCO Bulletin — Word Clearing  [B011-092].txt,1835,16-10-24 22:04,0.0008,0.9992,Wahrscheinlich Nicht-LRH,roberta-base
720226 — HCO Bulletin — Word Clearing Series 15R  [B048-038].txt,1452,16-10-24 22:04,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
700506 — HCO Bulletin — Blows - Auditing Past Exterior  [B076-019].txt,2026,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
"650630 — HCO Bulletin — Release, Rehabilitation of Former Releases and Thetan Exteriors  [B031-014].txt",3527,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
590227 — HCO Bulletin — How to Select Selected Persons  [B035-020].txt,1513,16-10-24 22:04,0.0008,0.9992,Wahrscheinlich Nicht-LRH,roberta-base
"780701 — HCO Bulletin — Dianetic Prepared Assessment Rundown - Action 14, The  [B082-028].txt",3650,16-10-24 22:04,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
621128 — HCO Bulletin — R2-12 - Practical Drills  [B038-070].txt,3669,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
670918 — HCO Bulletin — Scales  [B069-007].txt,3328,16-10-24 22:04,0.0011,0.9989,Wahrscheinlich Nicht-LRH,roberta-base
680821 — HCO Bulletin — Classification Gradation Chart - Additional Use  [B008-032].txt,1825,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
610513 — HCO Bulletin — Assessing for SOP Goals - Improved  [B037-033].txt,7710,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
800112 — HCO Bulletin — Montage  [B058-028].txt,2316,16-10-24 22:04,0.0023,0.9977,Wahrscheinlich Nicht-LRH,roberta-base
"600114 — HCO Bulletin — Black Case, The  [B027-006].txt",4467,16-10-24 22:04,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-base
600215 — HCO Bulletin — Some Points to Remember  [B036-037].txt,3652,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
650618 — HCO Bulletin — Clear and OT Behavior  [B040-060].txt,2204,16-10-24 22:04,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-base
641101 Issue 2 — HCO Bulletin — Scientology VI - Provisional Class VI Classification Auditing Requirements  [B168-030].txt,7827,16-10-24 22:04,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
651119 — HCO Bulletin — Problems Process  [B031-036].txt,646,16-10-24 22:04,0.0013,0.9987,Wahrscheinlich Nicht-LRH,roberta-base
720424 Issue 1 — HCO Bulletin — PTS Interviews  [B049-028].txt,2689,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
690804 — HCO Bulletin — LX3 - (Attitudes)  [B009-142].txt,587,16-10-24 22:04,0.6901,0.3099,Wahrscheinlich LRH,roberta-base
721220 — HCO Bulletin — Sequence and Use of Integrity Processing Forms  [B012-213].txt,2992,16-10-24 22:04,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-base
600307 — HCO Bulletin — Why Pin Time  [B036-049].txt,4253,16-10-24 22:04,0.0015,0.9985,Wahrscheinlich Nicht-LRH,roberta-base
600610 — HCO Bulletin — HGC Preclear Assessment  [B036-100].txt,2934,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
721112 — HCO Bulletin — Registrar Salesmanship Drills  [B012-190].txt,47173,16-10-24 22:04,0.0017,0.9983,Wahrscheinlich Nicht-LRH,roberta-base
620623 — HCO Bulletin — Model Session Revised  [B002-035].txt,5798,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
720409 Issue 05 — HCO Bulletin — Clearing List Words in Scientology - L4B  [B012-074].txt,1778,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
790207R — HCO Bulletin — E-Meter Drill 5RA - Can Squeeze  [B103-003].txt,15025,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
600630 — HCO Bulletin — Create Again  [B036-107].txt,3070,16-10-24 22:04,0.0008,0.9992,Wahrscheinlich Nicht-LRH,roberta-base
790209R — HCO Bulletin — How to Defeat Verbal Tech  [B055-059].txt,1059,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
640304 — HCO Bulletin — Class II Model Session  [B040-004].txt,5910,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
700401 — HCO Bulletin — Ethics Program-1 Case Actions  [B043-028].txt,4374,16-10-24 22:04,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-base
710616 Issue 1 — HCO Bulletin — Rapid TR-2  [B048-030].txt,2763,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
"590504 — HCO Bulletin — Affinity Process, An  [B133-027].txt",826,16-10-24 22:04,0.0016,0.9984,Wahrscheinlich Nicht-LRH,roberta-base
"601124 — HCO Bulletin — Unmoving Case, The  [B036-176].txt",1878,16-10-24 22:04,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
820416 — HCO Bulletin — More on PTS Handling  [B165-054].txt,4734,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
701026 — HCO Bulletin — Further Remedy for PCs Unable to Go Backtrack  [B094-036].txt,1045,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
610529 — HCO Bulletin — Clarification of ''Change Processing''  [B154-011].txt,1871,16-10-24 22:04,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
"631031 — HCO Bulletin — R-2C Slow Assessment by Dynamics, Continued  [B162-007].txt",12488,16-10-24 22:04,0.0019,0.9981,Wahrscheinlich Nicht-LRH,roberta-base
671008 — HCO Bulletin — Clear Checks and Re-Clear Checks  [B007-012].txt,4696,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
820416 — HCO Bulletin — More on PTS Handling  [B064-018].txt,4716,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
690211 — HCO Bulletin — Use of Triple Rudiments  [B009-015].txt,1151,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
690505 Issue 1 — HCO Bulletin — Touch Assists  [B075-031].txt,3424,16-10-24 22:04,0.0832,0.9168,Wahrscheinlich Nicht-LRH,roberta-base
600210 — HCO Bulletin — Putting Hats On  [B024-042].txt,1893,16-10-24 22:04,0.0039,0.9961,Wahrscheinlich Nicht-LRH,roberta-base
600526 — HCO Bulletin — Security Checks  [B024-144].txt,4980,16-10-24 22:04,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
590925 — HCO Bulletin — HAS Co-Audit  [B023-195].txt,3291,16-10-24 22:04,0.0008,0.9992,Wahrscheinlich Nicht-LRH,roberta-base
631228 — HCO Bulletin — Routine 6 - Indicators - Part One - Good Indicators  [B039-065].txt,8058,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
620624 — HCO Bulletin — Prepchecking  [B160-014].txt,8588,16-10-24 22:04,0.0015,0.9985,Wahrscheinlich Nicht-LRH,roberta-base
610529 — HCO Bulletin — Clarification of ''Change Processing''  [B028-029].txt,1872,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
591204 — HCO Bulletin — Allowed Processes 1st Melbourne ACC  [B071-041].txt,2291,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
"591023 — HCO Bulletin — Letter to Franchise Holders, A  [B071-037].txt",5062,16-10-24 22:04,0.2488,0.7512,Wahrscheinlich Nicht-LRH,roberta-base
841122 — HCO Bulletin — False Purpose Rundown Correction List  [B057-069].txt,3873,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
800103RA — HCO Bulletin — Purification Rundown and Atomic War  [B058-027].txt,4315,16-10-24 22:04,0.0181,0.9819,Wahrscheinlich Nicht-LRH,roberta-base
800516 — HCO Bulletin Attachment — Sample Objectives Table  [B169-010].txt,2380,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
780906 Issue 2 — HCO Bulletin — Service Facsimiles and Rock Slams  [B165-011].txt,6737,16-10-24 22:04,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-base
680828 Issue 2 — HCO Bulletin — Drugs  [B158-008].txt,2701,16-10-24 22:04,0.0099,0.9901,Wahrscheinlich Nicht-LRH,roberta-base
701022 Issue 1 — HCO Bulletin — Reading Questions  [B010-120].txt,1608,16-10-24 22:04,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
580118 — HCO Bulletin — Control  [B034-005].txt,547,16-10-24 22:04,0.0015,0.9985,Wahrscheinlich Nicht-LRH,roberta-base
640927 — HCO Bulletin — Clay Table Clearing  [B081-013].txt,12442,16-10-24 22:04,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
"680109 — HCO Bulletin — List L4A for Assessment of All Listing Errors, S & Ds, Remedy A, Remedy B, etc  [B008-002].txt",4781,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
"591005 — HCO Bulletin — Portrait of Ron, A  [B139-005].txt",1123,16-10-24 22:04,0.0167,0.9833,Wahrscheinlich Nicht-LRH,roberta-base
660823 Issue 2 — HCO Bulletin — Clear Test  [B006-022].txt,782,16-10-24 22:04,0.0049,0.9951,Wahrscheinlich Nicht-LRH,roberta-base
710705 — HCO Bulletin — Assists  [B078-042].txt,3065,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
700816 — HCO Bulletin — Getting the FN to Examiner  [B043-085].txt,6142,16-10-24 22:04,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-base
690527 — HCO Bulletin — Earlier Similar  [B009-095].txt,1474,16-10-24 22:04,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
731116 — HCO Bulletin — Study Tech and Post  [PL070-016].txt,1829,16-10-24 22:04,0.0013,0.9987,Wahrscheinlich Nicht-LRH,roberta-base
701128 — HCO Bulletin — Psychosis  [B078-022].txt,8818,16-10-24 22:04,0.0010,0.9990,Wahrscheinlich Nicht-LRH,roberta-base
720416 — HCO Bulletin — PTS RD Correction List  [B082-073].txt,3398,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
591015 — HCO Bulletin — Regarding Memberships  [B023-221].txt,1961,16-10-24 22:04,0.0076,0.9924,Wahrscheinlich Nicht-LRH,roberta-base
840121 — HCO Bulletin — Happiness Rundown Repair List (HRL)  [B057-038].txt,5191,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
690402 — HCO Bulletin — Dianetic Assists  [B009-076].txt,8540,16-10-24 22:04,0.4305,0.5695,Wahrscheinlich Nicht-LRH,roberta-base
710816 Issue 2 — HCO Bulletin — Training Drills Modernized  [B011-134].txt,16730,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
801108 — HCO Bulletin — CS Series 053 RL Long Form - Word List  [B059-033].txt,3028,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
630705 — HCO Bulletin — ARC Break Assessments  [B153-030].txt,8634,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
600511 — HCO Bulletin — Calling All Auditors  [B139-080].txt,2272,16-10-24 22:04,0.0008,0.9992,Wahrscheinlich Nicht-LRH,roberta-base
581027 — HCO Bulletin — How to Read Profiles on APA - Comparing Current Week Profile with Week Before  [B034-078].txt,1058,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
600826 — HCO Bulletin — OCA Reliability Test  [B024-182].txt,2163,16-10-24 22:04,0.0020,0.9980,Wahrscheinlich Nicht-LRH,roberta-base
690815 — HCO Bulletin — Flying Ruds  [B042-131].txt,2761,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
720427 — HCO Bulletin — Lists and Word Clearing  [B012-095].txt,1346,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
"721108RA — HCO Bulletin — Dianetic Full Flow Table, The  [B055-036].txt",2964,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
630925 — HCO Bulletin — Adequate Tone Arm Action  [B153-051].txt,3018,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
"590504 — HCO Bulletin — Affinity Process, An  [B071-026].txt",816,16-10-24 22:04,0.0013,0.9987,Wahrscheinlich Nicht-LRH,roberta-base
680418 — HCO Bulletin — Needle Reactions above Grade IV  [B041-045].txt,2405,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
710701 Issue 2 — HCO Bulletin — Speeding Up a Slow Course  [B045-002].txt,1759,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
"600225 — HCO Bulletin — Model Session, The  [B139-045].txt",13945,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
620802 — HCO Bulletin — CCH Answers  [B136-004].txt,1149,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
710906 — HCO Bulletin — Correct Sequence - Qualifications of Word Clearers  [B045-041].txt,3757,16-10-24 22:04,0.0054,0.9946,Wahrscheinlich Nicht-LRH,roberta-base
720720 Issue 1 — HCO Bulletin — Primary Correction Rundown Handling  [B050-002].txt,5449,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
630721 — HCO Bulletin — Co-Audit - ARC Break Process  [B039-031].txt,3296,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
600408 — HCO Bulletin — New Addresses  [B036-065].txt,1122,16-10-24 22:04,0.0016,0.9984,Wahrscheinlich Nicht-LRH,roberta-base
700613 — HCO Bulletin — Session Priorities - Repair Programs and Their Priority  [B078-003].txt,12769,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
720830 Issue 1R — HCO Bulletin — Expanded Dianetics Case Histories  [B012-159].txt,3576,16-10-24 22:04,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
601018 — HCO Bulletin — Terminal Stable Data  [B024-210].txt,589,16-10-24 22:04,0.0013,0.9987,Wahrscheinlich Nicht-LRH,roberta-base
690727 — HCO Bulletin — Antibiotics  [B009-138].txt,3402,16-10-24 22:04,0.0013,0.9987,Wahrscheinlich Nicht-LRH,roberta-base
710619 Issue 2 — HCO Bulletin — Declares  [B055-021].txt,1933,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
690722 — HCO Bulletin — Important - Auditing Speed  [B042-117].txt,2527,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
700220 — HCO Bulletin — Floating Needles and End Phenomena  [B094-007].txt,6513,16-10-24 22:04,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
"721108 Issue 1 — HCO Bulletin — Dianetic Flow Table, The  [B050-063].txt",1231,16-10-24 22:04,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
850513 — HCO Bulletin — Second Dynamic Form  [B057-075].txt,6405,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
591118 — HCO Bulletin — 'Congratulations HASI - South Africa...'  [B139-017].txt,2503,16-10-24 22:04,0.5624,0.4376,Wahrscheinlich LRH,roberta-base
"711223RB — HCO Bulletin — No-Interference Area - Clarified and Re-enforced, The  [Misc03-027-3].txt",10826,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
600307 — HCO Bulletin — Why Pin Time  [B065-008].txt,4337,16-10-24 22:04,0.0034,0.9966,Wahrscheinlich Nicht-LRH,roberta-base
810729 Issue 1 — HCO Bulletin Attachment — Full Assist Checklists for Injuries and Illnesses - Attachment 3  [B165-008].txt,23487,16-10-24 22:04,0.0020,0.9980,Wahrscheinlich Nicht-LRH,roberta-base
690312 Issue 2 — HCO Bulletin — Physically Ill PCs and Pre-OTs  [B093-003].txt,16191,16-10-24 22:04,0.0011,0.9989,Wahrscheinlich Nicht-LRH,roberta-base
710904 Issue 1 — HCO Bulletin — Faults in Word Clearing Commonly Met  [B045-038].txt,3876,16-10-24 22:04,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-base
801112 Issue 1R — HCO Bulletin Attachment — Case Supervisor Correction List - Additional Actions Required  [B104-014].txt,832,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
"610612 — HCO Bulletin — Rising Needle - Skip It!, The  [B001-055].txt",3116,16-10-24 22:04,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
710331 — HCO Bulletin — Programming and Misprogramming  [B044-037].txt,2164,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
630820 — HCO Bulletin — R3R-R3N - The Preclear's Postulates  [B003-056].txt,3452,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
800512 — HCO Bulletin — Drugs and Objective Processes  [B058-040].txt,6624,16-10-24 22:04,0.0027,0.9973,Wahrscheinlich Nicht-LRH,roberta-base
710904 Issue 3 — HCO Bulletin — Simple Words  [B045-040].txt,3316,16-10-24 22:04,0.0119,0.9881,Wahrscheinlich Nicht-LRH,roberta-base
611213 — HCO Bulletin — Varying Sec Check Questions  [B028-052].txt,1047,16-10-24 22:04,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-base
690511 — HCO Bulletin — Meter Trim Check  [B151-007].txt,1236,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
710621 Issue 2 — HCO Bulletin — What Is Communication  [B011-088].txt,5826,16-10-24 22:04,0.0019,0.9981,Wahrscheinlich Nicht-LRH,roberta-base
580728 — HCO Bulletin — Clear Procedure  [B071-013].txt,6916,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
"710523 Issue 01 — HCO Bulletin — Magic of the Communication Cycle, The  [B044-057].txt",3980,16-10-24 22:04,0.0012,0.9988,Wahrscheinlich Nicht-LRH,roberta-base
820313 — HCO Bulletin — Introductory and Demonstration Processes  [B064-009].txt,5793,16-10-24 22:04,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
750423R — HCO Bulletin — Vanishing Cream and False TA  [B099-004].txt,2184,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
641210 — HCO Bulletin — Listen-Style Auditing  [B004-039].txt,9452,16-10-24 22:04,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
651114 — HCO Bulletin — Clearing Commands  [B040-088].txt,1536,16-10-24 22:04,0.0013,0.9987,Wahrscheinlich Nicht-LRH,roberta-base
630330 — HCO Bulletin — Routine 3M Simplified - (Cancels Earlier R3M Steps) - (R3M2 - R3M Issue II) - an Interim Rapid Summary of Clearing  [B063-011].txt,19496,16-10-24 22:04,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
750423RA — HCO Bulletin — Vanishing Cream and False TA  [B058-018].txt,3047,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
610511 — HCO Bulletin — Assessment by Elimination - SOP Goals  [B028-024].txt,10923,16-10-24 22:04,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
